,timestamp,GPS_INPUT.sysid,GPS_INPUT.compid,GPS_INPUT.time_usec,GPS_INPUT.gps_id,GPS_INPUT.ignore_flags,GPS_INPUT.time_week_ms,GPS_INPUT.time_week,GPS_INPUT.fix_type,GPS_INPUT.lat,GPS_INPUT.lon,GPS_INPUT.alt,GPS_INPUT.hdop,GPS_INPUT.vdop,GPS_INPUT.vn,GPS_INPUT.ve,GPS_INPUT.vd,GPS_INPUT.speed_accuracy,GPS_INPUT.horiz_accuracy,GPS_INPUT.vert_accuracy,GPS_INPUT.satellites_visible,GPS_INPUT.yaw,GPS_INPUT.lat_deg,GPS_INPUT.lon_deg,GPS_INPUT.rate
69,1718211441.773,1,220,0,0,185,0,0,3,476176543,-1223604382,0.0,0.6000000238418579,1.1795448064804077,0.0,0.0,0.0,0.0,1.1795448064804077,0.0,26,20699,47.6176543,-122.3604382,3.657644520336085
70,1718211442.037,1,220,0,0,185,0,0,3,476176526,-1223604401,0.0,0.6000000238418579,1.1701738834381104,0.0,0.0,0.0,0.0,1.1701738834381104,0.0,26,20800,47.6176526,-122.3604401,3.64365104206166
71,1718211442.2919998,1,220,0,0,185,0,0,3,476176526,-1223604401,0.0,0.6000000238418579,1.1701738834381104,0.0,0.0,0.0,0.0,1.1701738834381104,0.0,26,20800,47.6176526,-122.3604401,3.6284469694282677
72,1718211442.5649998,1,220,0,0,185,0,0,3,476176515,-1223604407,0.0,0.6000000238418579,1.1704628467559814,0.0,0.0,0.0,0.0,1.1704628467559814,0.0,26,20400,47.6176515,-122.3604407,3.652967941084702
73,1718211442.8049998,1,220,0,0,185,0,0,3,476176515,-1223604407,0.0,0.6000000238418579,1.1704628467559814,0.0,0.0,0.0,0.0,1.1704628467559814,0.0,26,20400,47.6176515,-122.3604407,3.642323686188188
74,1718211443.085,1,220,0,0,185,0,0,3,476176510,-1223604406,0.0,0.6000000238418579,1.0950239896774292,0.0,0.0,0.0,0.0,1.0950239896774292,0.0,26,19200,47.617651,-122.3604406,3.681207538134796
75,1718211443.316,1,220,0,0,185,0,0,3,476176510,-1223604406,0.0,0.6000000238418579,1.0950239896774292,0.0,0.0,0.0,0.0,1.0950239896774292,0.0,26,19200,47.617651,-122.3604406,3.6683784817005
76,1718211443.6169999,1,220,0,0,185,0,0,3,476176511,-1223604395,0.0,0.6000000238418579,1.0605512857437134,0.0,0.0,0.0,0.0,1.0605512857437134,0.0,26,19100,47.6176511,-122.3604395,3.66568924951545
77,1718211443.8609998,1,220,0,0,185,0,0,3,476176511,-1223604395,0.0,0.6000000238418579,1.0605512857437134,0.0,0.0,0.0,0.0,1.0605512857437134,0.0,26,19100,47.6176511,-122.3604395,3.668378642120456
78,1718211444.092,1,220,0,0,185,0,0,3,476176511,-1223604395,0.0,0.6000000238418579,1.0605512857437134,0.0,0.0,0.0,0.0,1.0605512857437134,0.0,26,19100,47.6176511,-122.3604395,3.6771464466032695
79,1718211444.642,1,220,0,0,185,0,0,3,476176503,-1223604384,0.0,0.6000000238418579,1.1120525598526,0.0,0.0,0.0,0.0,1.1120525598526,0.0,26,19300,47.6176503,-122.3604384,3.6757949009535342
80,1718211444.8939998,1,220,0,0,185,0,0,3,476176503,-1223604384,0.0,0.6000000238418579,1.1120525598526,0.0,0.0,0.0,0.0,1.1120525598526,0.0,26,19300,47.6176503,-122.3604384,3.673094627218645
81,1718211445.174,1,220,0,0,185,0,0,3,476176498,-1223604392,0.0,0.6000000238418579,1.0882073640823364,0.0,0.0,0.0,0.0,1.0882073640823364,0.0,26,19300,47.6176498,-122.3604392,3.6805299859844625
82,1718211445.391,1,220,0,0,185,0,0,3,476176498,-1223604392,0.0,0.6000000238418579,1.0882073640823364,0.0,0.0,0.0,0.0,1.0882073640823364,0.0,26,19300,47.6176498,-122.3604392,3.6757949009535342
