,timestamp,GPS_INPUT.sysid,GPS_INPUT.compid,GPS_INPUT.time_usec,GPS_INPUT.gps_id,GPS_INPUT.ignore_flags,GPS_INPUT.time_week_ms,GPS_INPUT.time_week,GPS_INPUT.fix_type,GPS_INPUT.lat,GPS_INPUT.lon,GPS_INPUT.alt,GPS_INPUT.hdop,GPS_INPUT.vdop,GPS_INPUT.vn,GPS_INPUT.ve,GPS_INPUT.vd,GPS_INPUT.speed_accuracy,GPS_INPUT.horiz_accuracy,GPS_INPUT.vert_accuracy,GPS_INPUT.satellites_visible,GPS_INPUT.yaw,GPS_INPUT.lat_deg,GPS_INPUT.lon_deg,GPS_INPUT.rate
95,1728412378.974,1,220,0,0,185,0,0,3,476198305,-1223631268,0.0,0.6000000238418579,6.2679219245910645,0.0,0.0,0.0,0.0,6.2679219245910645,0.0,28,14800,47.6198305,-122.3631268,3.6146755878506753
96,1728412379.215,1,220,0,0,185,0,0,3,476198305,-1223631268,0.0,0.6000000238418579,6.2679219245910645,0.0,0.0,0.0,0.0,6.2679219245910645,0.0,28,14800,47.6198305,-122.3631268,3.6010083466250764
97,1728412379.523,1,220,0,0,185,0,0,3,476198322,-1223631237,0.0,0.6000000238418579,6.099857807159424,0.0,0.0,0.0,0.0,6.099857807159424,0.0,28,14800,47.6198322,-122.3631237,3.644979048972749
98,1728412379.757,1,220,0,0,185,0,0,3,476198322,-1223631237,0.0,0.6000000238418579,6.099857807159424,0.0,0.0,0.0,0.0,6.099857807159424,0.0,28,14800,47.6198322,-122.3631237,3.573342784313191
99,1728412380.0549998,1,220,0,0,185,0,0,3,476198289,-1223631288,0.0,0.6000000238418579,6.000058174133301,0.0,0.0,0.0,0.0,6.000058174133301,0.0,28,14800,47.6198289,-122.3631288,3.629105479521808
100,1728412380.309,1,220,0,0,185,0,0,3,476198289,-1223631288,0.0,0.6000000238418579,6.000058174133301,0.0,0.0,0.0,0.0,6.000058174133301,0.0,28,14800,47.6198289,-122.3631288,3.63504174123386
101,1728412380.554,1,220,0,0,185,0,0,3,476198335,-1223631211,0.0,0.6000000238418579,5.974667072296143,0.0,0.0,0.0,0.0,5.974667072296143,0.0,28,14700,47.6198335,-122.3631211,3.637686335519545
102,1728412380.8149998,1,220,0,0,185,0,0,3,476198335,-1223631211,0.0,0.6000000238418579,5.974667072296143,0.0,0.0,0.0,0.0,5.974667072296143,0.0,28,14700,47.6198335,-122.3631211,3.651634107534223
103,1728412381.0779998,1,220,0,0,185,0,0,3,476198359,-1223631158,0.0,0.6000000238418579,6.001956462860107,0.0,0.0,0.0,0.0,6.001956462860107,0.0,28,14600,47.6198359,-122.3631158,3.6343812327362617
104,1728412381.314,1,220,0,0,185,0,0,3,476198359,-1223631158,0.0,0.6000000238418579,6.001956462860107,0.0,0.0,0.0,0.0,6.001956462860107,0.0,28,14600,47.6198359,-122.3631158,3.6231884183164556
